precision,recall,f1-score,support,accuracy
0.9468405215646941,0.6709310589907604,0.7853577371048251,1407.0,
0.9714285714285714,0.5074626865671642,0.6666666666666667,469.0,
0.8859470468431772,0.9927729174591099,0.9363228699551569,5258.0,
0.8973927670311186,0.8973927670311186,0.8973927670311186,0.8973927670311186,0.8973927670311186
0.9347387132788142,0.7237222210056782,0.796115757908883,7134.0,
0.9035764208218321,0.8973927670311186,0.8888212297445152,7134.0,0.8973927670311186
