precision,recall,f1-score,support,accuracy
0.754325259515571,0.15493958777540867,0.2570754716981132,1407.0,
1.0,0.07889125799573561,0.14624505928853754,469.0,
0.7665981198589894,0.9925827310764549,0.8650754185314106,5258.0,
0.7673114662181104,0.7673114662181104,0.7673114662181104,0.7673114662181104,0.7673114662181104
0.8403077931248535,0.4088045256158664,0.4227986498393537,7134.0,
0.7795218046477396,0.7673114662181104,0.6979058974101101,7134.0,0.7673114662181104
